Transaction ID,Date,Customer ID,Revenue ($),Cost ($),Region,Data Source,Revenue Category,Customer Type
9294,2024-05-01,1165,198.34,109.52,Dallas,BigQuery,Other,Resident
9295,2023-09-07,3064,324.21,132.47,New York,Excel,Placement Fee,Other
9296,2024-07-24,2173,215.21,93.25,Bay Area,BigQuery,Other,Other
9297,2024-12-15,1338,352.8,135.93,Dallas,Excel,Management Fee,Homeowner
9298,2023-11-11,2068,156.62,51.42,Miami,BigQuery,In-Home Service,Homeowner
9299,2023-08-27,4573,365.45,222.78,Los Angeles,Excel,Management Fee,Homeowner
9300,2023-08-22,1841,206.35,131.32,Dallas,Google Sheets,Other,Resident
9301,2023-10-30,1188,255.14,97.72,Seattle,Excel,Placement Fee,Resident
9302,2024-08-29,1650,300.99,182.91,New York,BigQuery,Other,Resident
9303,2024-10-14,4132,358.8,283.83,Dallas,RDS,Management Fee,Resident
9304,2023-11-30,1293,157.42,53.08,Miami,Excel,Other,Homeowner
9305,2023-04-23,2857,426.18,232.35,Dallas,BigQuery,Other,Homeowner
9306,2024-09-12,4104,374.83,249.83,Seattle,RDS,Management Fee,Homeowner
9307,2023-12-28,2322,155.34,50.18,Seattle,Google Sheets,Other,Homeowner
9308,2023-04-07,3462,488.74,336.81,Miami,Google Sheets,Management Fee,Homeowner
9309,2023-01-16,2647,349.16,275.75,Seattle,RDS,Placement Fee,Other
9310,2024-07-09,1802,253.59,87.3,Miami,BigQuery,Other,Homeowner
9311,2024-01-11,4620,120.89,85.97,Dallas,BigQuery,Placement Fee,Homeowner
9312,2024-01-25,1430,289.95,141.87,Dallas,Excel,In-Home Service,Other
9313,2024-09-11,2518,124.15,46.19,Bay Area,Google Sheets,Other,Resident
9314,2023-08-05,4171,243.27,132.97,Miami,Google Sheets,In-Home Service,Homeowner
9315,2024-02-03,4094,233.92,78.54,Los Angeles,Google Sheets,Placement Fee,Other
9316,2023-09-17,4491,373.97,209.82,Miami,Google Sheets,Placement Fee,Other
9317,2023-11-16,4495,,42.29,Dallas,BigQuery,Management Fee,Other
9318,2023-07-15,1486,419.84,278.9,New York,Google Sheets,In-Home Service,Other
9319,2024-04-22,4801,196.76,107.03,Dallas,RDS,In-Home Service,Resident
9320,2024-02-22,1088,249.79,132.26,Seattle,BigQuery,Management Fee,Resident
9321,2024-04-19,4280,397.55,158.26,Bay Area,RDS,In-Home Service,Resident
9322,2024-08-29,1270,331.43,159.3,Los Angeles,RDS,Placement Fee,Homeowner
9323,2024-07-21,2956,188.61,73.73,Bay Area,BigQuery,Placement Fee,Other
9324,2024-06-27,2772,223.79,149.42,Miami,RDS,Placement Fee,Homeowner
9325,2023-08-19,1899,187.6,74.95,New York,RDS,Placement Fee,Other
9326,2024-06-04,4477,317.65,193.25,Miami,Excel,Other,Other
9327,2024-12-03,2744,199.68,87.82,Dallas,Google Sheets,Management Fee,Resident
9328,2023-07-19,1277,376.56,236.66,Seattle,RDS,Other,Resident
9329,2024-11-03,3000,310.9,177.28,Los Angeles,Excel,Other,Homeowner
9330,2024-08-21,3253,,59.14,New York,Excel,In-Home Service,Other
9331,2023-01-21,4661,189.62,120.69,Seattle,Google Sheets,Management Fee,Other
9332,2023-11-07,3960,149.65,76.0,Los Angeles,Excel,Other,Homeowner
9333,2024-08-10,3375,225.64,160.36,New York,Excel,Other,Resident
9334,2024-10-14,2633,282.19,187.6,Bay Area,RDS,Management Fee,Other
9335,2024-09-29,3905,278.04,158.57,Dallas,Google Sheets,Placement Fee,Other
9336,2024-08-18,3924,389.54,287.69,Seattle,Google Sheets,Management Fee,Other
9337,2024-03-09,1861,135.13,96.54,Miami,RDS,Management Fee,Resident
9338,2024-01-06,3383,475.91,269.33,Dallas,BigQuery,Management Fee,Resident
9339,2024-07-13,1605,204.28,68.28,Los Angeles,Excel,Placement Fee,Homeowner
9340,2023-03-19,3639,185.11,107.92,New York,RDS,Management Fee,Resident
9341,2024-06-25,2061  ,358.33,171.15,Dallas,Excel,Placement Fee,Resident
9342,2023-10-12,2013,412.48,235.14,Miami,Google Sheets,Other,Homeowner
9343,2024-10-09,4991,220.31,137.38,Miami,Google Sheets,Other,Homeowner
9344,2023-05-20,4299,386.08,240.3,Los Angeles,Excel,Placement Fee,Other
9345,2024-07-06,2506,447.68,285.07,Dallas,Google Sheets,In-Home Service,Resident
9346,2023-10-09,4205,395.06,252.69,Seattle,Google Sheets,Management Fee,Homeowner
9347,2024-07-15,1707,65.39,23.19,Dallas,BigQuery,Other,Homeowner
9348,2023-09-15,1977,422.32,167.18,Miami,Google Sheets,Other,Other
9349,2023-12-26,4461,398.52,245.2,New York,Google Sheets,Placement Fee,Resident
9350,2024-03-15,2817,351.18,177.02,Los Angeles,Excel,In-Home Service,Other
9351,2023-09-27,4684,392.01,267.13,Bay Area,RDS,In-Home Service,Resident
9352,2023-05-14,3472,490.74,177.87,Bay Area,Google Sheets,In-Home Service,Homeowner
9353,2024-10-01,3634,244.0,96.57,New York,Google Sheets,Placement Fee,Other
9354,2023-04-14,1805,80.25,46.48,Dallas,RDS,Placement Fee,Resident
9355,2023-04-05,2533,257.4,141.67,Miami,RDS,Management Fee,Homeowner
9356,2024-12-29,1719,70.9,30.71,Dallas,RDS,Other,Other
9357,2024-07-26,4666,182.41,91.97,Los Angeles,Excel,Other,Other
9358,2024-04-24,4498,314.1,99.72,Seattle,Google Sheets,Placement Fee,Homeowner
9359,2023-08-29,1948,189.33,60.31,Bay Area,Google Sheets,Other,Resident
9360,2023-01-13,3702,358.43,124.54,Dallas,RDS,Management Fee,Resident
9361,2023-05-27,1473,419.89,247.06,Miami,BigQuery,Placement Fee,Other
9362,2024-08-23,1567,,175.06,New York,Excel,Other,Homeowner
9363,2023-04-05,4432,455.06,195.73,Bay Area,RDS,In-Home Service,Resident
9364,2023-10-20,4870,85.93,27.24,Bay Area,RDS,Placement Fee,Resident
9365,2023-01-25,3258,428.05,280.08,Seattle,Google Sheets,Other,Resident
9366,2023-09-29,4250,422.86,307.71,Dallas,BigQuery,Other,Other
9367,2024-05-19,4991,194.9,71.93,Seattle,Excel,Management Fee,Other
9368,2023-06-15,2081,184.42,90.9,Miami,BigQuery,Management Fee,Other
9369,2023-03-28,4144,187.29,71.05,Miami,BigQuery,In-Home Service,Resident
9370,2024-10-15,1214,415.13,146.62,Dallas,Google Sheets,In-Home Service,Homeowner
9371,2024-10-07,1899,424.24,264.76,Bay Area,RDS,In-Home Service,Homeowner
9372,2024-09-29,2801,198.38,155.48,Los Angeles,RDS,Management Fee,Homeowner
9373,2024-05-05,2982,316.67,202.38,Seattle,BigQuery,Other,Other
9374,2023-05-21,2096,112.52,89.16,Bay Area,Excel,Placement Fee,Resident
9375,2023-04-13,3514,260.95,134.96,New York,Excel,Placement Fee,Resident
9376,2023-08-14,2294,499.46,374.06,Miami,Google Sheets,Management Fee,Homeowner
9377,2024-07-28,4570,121.48,48.9,Miami,Excel,Management Fee,Resident
9378,2023-10-21,3401,476.4,171.0,Bay Area,Google Sheets,Management Fee,Homeowner
9379,2023-11-02,2257,420.91,274.12,Bay Area,BigQuery,Management Fee,Other
9380,2023-09-11,4390  ,487.5,236.78,New York,Excel,Placement Fee,Homeowner
9381,2023-06-29,4090,130.81,60.02,Miami,RDS,In-Home Service,Other
9382,2023-02-09,3672,146.08,92.85,Seattle,BigQuery,Placement Fee,Resident
9383,2024-12-01,4646,57.59,26.88,Seattle,Google Sheets,Management Fee,Resident
9384,2024-06-03,3419,376.12,220.51,Bay Area,BigQuery,In-Home Service,Other
9385,2024-09-07,1183,339.84,152.84,Dallas,BigQuery,Placement Fee,Resident
9386,2024-06-29,4348,130.13,90.03,Miami,Google Sheets,Management Fee,Other
9387,2023-08-24,1673,406.02,185.22,Los Angeles,Excel,Management Fee,Homeowner
9388,2024-04-07,3802,184.64,104.78,Miami,Excel,Other,Other
9389,2023-08-16,4216,110.75,34.51,Seattle,RDS,Other,Homeowner
9390,2024-11-30,2681,240.15,,Seattle,Excel,Management Fee,Resident
9391,2024-04-27,4152  ,90.94,55.49,Los Angeles,Google Sheets,Placement Fee,Homeowner
9392,2024-03-05,3369,168.46,66.73,Seattle,Google Sheets,Other,Homeowner
9393,2023-01-22,1434,217.1,88.51,Los Angeles,Google Sheets,Placement Fee,Resident
9394,2023-12-09,4904,433.34,186.88,Seattle,Excel,Placement Fee,Resident
9395,2023-02-09,2066,406.65,239.22,New York,Google Sheets,Other,Homeowner
9396,2023-06-22,2336,249.24,143.1,Los Angeles,Excel,Management Fee,Other
9397,2024-03-14,4977,376.06,164.31,Dallas,Google Sheets,Other,Homeowner
9398,2023-06-28,3340,305.89,197.92,Miami,Google Sheets,Placement Fee,Resident
9399,2024-08-20,1687,203.38,151.42,Seattle,Excel,In-Home Service,Other
9400,2023-05-13,1887,376.64,121.19,Bay Area,RDS,Other,Homeowner
9401,2023-12-17,1068,357.57,181.86,Los Angeles,RDS,In-Home Service,Resident
9402,2024-06-08,3103,328.59,196.09,Los Angeles,RDS,Management Fee,Other
9403,2024-06-23,3678,328.08,194.62,Los Angeles,Excel,Other,Resident
9404,2024-05-20,4275,357.34,110.69,Seattle,Google Sheets,In-Home Service,Other
9405,2023-03-25,1419,223.05,90.4,Miami,Excel,Management Fee,Homeowner
9406,2024-04-08,4998,441.08,145.96,Bay Area,BigQuery,Placement Fee,Other
9407,2023-12-09,3614,123.04,71.91,Los Angeles,BigQuery,Management Fee,Other
9408,2023-10-07,3597,447.75,278.81,Los Angeles,Excel,Management Fee,Homeowner
9409,2023-09-20,1242,204.03,77.51,Los Angeles,BigQuery,Placement Fee,Other
9410,2023-06-15,4272,106.26,49.57,New York,RDS,Management Fee,Homeowner
9411,2023-10-20,3795,320.01,148.77,Los Angeles,RDS,Other,Resident
9412,2024-05-23,2497,219.19,155.6,Bay Area,RDS,Management Fee,Resident
9413,2024-08-02,3574,416.97,165.67,Los Angeles,BigQuery,In-Home Service,Resident
9414,2023-08-14,2679,243.85,140.01,New York,RDS,Management Fee,Homeowner
9415,2023-06-19,3124,350.85,242.6,Bay Area,RDS,In-Home Service,Homeowner
9416,2024-08-20,3008,,134.89,Bay Area,RDS,Management Fee,Homeowner
9417,2024-10-06,2501,144.25,91.35,Los Angeles,Excel,Other,Homeowner
9418,2024-03-23,4892,224.62,101.03,Dallas,Google Sheets,Placement Fee,Resident
9419,2024-11-20,1439,323.06,229.86,Bay Area,Google Sheets,Placement Fee,Homeowner
9420,2024-05-16,2286,345.63,231.95,Dallas,Excel,In-Home Service,Resident
9421,2024-06-10,2208,310.19,202.32,Bay Area,RDS,Management Fee,Other
9422,2024-01-14,2078,494.63,165.04,New York,RDS,Management Fee,Other
9423,2023-07-20,2331,360.99,116.11,Seattle,Excel,Other,Resident
9424,2024-09-10,3563,469.18,303.88,Los Angeles,Excel,Management Fee,Other
9425,2023-09-07,4370,,79.61,Seattle,BigQuery,In-Home Service,Resident
9426,2024-02-13,4623,77.62,53.31,Bay Area,Excel,In-Home Service,Homeowner
9427,2024-08-23,2253,189.95,135.95,Seattle,RDS,Other,Resident
9428,2023-05-05,4448,111.47,63.82,Los Angeles,Excel,In-Home Service,Homeowner
9429,2023-04-23,4357,286.64,129.65,Los Angeles,RDS,In-Home Service,Other
9430,2023-05-17,4209,283.54,181.14,Bay Area,BigQuery,Other,Resident
9431,2024-05-10,4549,308.77,202.55,Bay Area,Excel,In-Home Service,Homeowner
9432,2024-11-08,1614,385.35,245.73,Dallas,BigQuery,In-Home Service,Resident
9433,2023-05-30,4078,487.1,376.7,Miami,RDS,Placement Fee,Resident
9434,2023-12-09,3723,445.22,215.3,Seattle,RDS,Other,Resident
9435,2024-08-02,4490,103.27,33.03,Dallas,RDS,Placement Fee,Other
9436,2023-11-17,4543,202.33,152.6,Seattle,RDS,Management Fee,Homeowner
9437,2024-06-15,1419,165.12,62.79,Los Angeles,BigQuery,Other,Other
9438,2023-10-16,2900,129.57,84.05,Bay Area,Excel,Management Fee,Homeowner
9439,2024-05-03,1275,295.13,217.39,Seattle,Excel,In-Home Service,Resident
9440,2024-05-06,2584,298.97,136.05,Miami,RDS,Placement Fee,Other
9441,2024-09-03,3655,152.26,108.9,Los Angeles,RDS,In-Home Service,Homeowner
9442,2023-09-09,3618,370.35,172.59,New York,BigQuery,Placement Fee,Homeowner
9443,2023-03-18,2766,379.81,264.78,Los Angeles,BigQuery,Placement Fee,Other
9444,2024-10-08,2712,59.44,19.91,Dallas,RDS,Placement Fee,Homeowner
9445,2024-01-27,3137,228.09,143.15,Miami,RDS,Placement Fee,Homeowner
9446,2024-02-16,3329,450.56,287.71,Los Angeles,Excel,In-Home Service,Resident
9447,2023-06-22,4619,284.14,155.06,Miami,Excel,In-Home Service,Homeowner
9448,2023-07-20,2194,206.43,132.85,Bay Area,Excel,In-Home Service,Homeowner
9449,2023-08-05,3685,164.15,125.02,New York,RDS,Placement Fee,Other
9450,2024-01-11,1810,159.51,106.38,Miami,Google Sheets,Management Fee,Homeowner
9451,2024-12-20,2378,94.9,74.08,Dallas,BigQuery,In-Home Service,Resident
9452,2024-08-08,4275,417.75,219.03,Dallas,BigQuery,In-Home Service,Other
9453,2023-01-11,2312,89.0,50.21,Seattle,BigQuery,Other,Other
9454,2023-01-12,3915,181.53,78.4,New York,RDS,Management Fee,Homeowner
9455,2024-08-12,3509,70.55,55.93,Bay Area,RDS,In-Home Service,Other
9456,2024-03-10,4680,401.62,131.56,Bay Area,BigQuery,In-Home Service,Other
9457,2024-11-14,1749,67.68,32.44,Miami,BigQuery,Other,Other
9458,2024-08-30,2196,188.74,84.72,Dallas,BigQuery,Placement Fee,Resident
9459,2024-01-08,1300,307.98,151.91,Dallas,RDS,Management Fee,Resident
9460,2023-09-30,1599,234.3,177.8,Dallas,Google Sheets,Management Fee,Homeowner
9461,2024-11-21,4982,177.02,85.68,Bay Area,Google Sheets,Other,Resident
9462,2024-07-29,4934,173.84,131.86,Dallas,Google Sheets,Management Fee,Homeowner
9463,2024-05-23,1528,409.01,209.28,Seattle,Excel,In-Home Service,Other
9464,2023-05-12,3187,488.29,355.17,Los Angeles,Excel,Management Fee,Resident
9465,2023-11-15,4837,206.62,115.89,Dallas,RDS,Other,Resident
9466,2024-09-12,1277,67.62,30.81,Seattle,Google Sheets,Placement Fee,Resident
9467,2023-06-17,1662,66.45,34.86,Seattle,Google Sheets,Other,Resident
9468,2024-02-01,3558,391.65,200.6,Los Angeles,Excel,Management Fee,Other
9469,2023-06-29,2369,298.57,128.37,Bay Area,Google Sheets,Other,Other
9470,2023-02-27,4917,402.62,179.09,Dallas,BigQuery,Other,Resident
9471,2024-04-24,4211,363.87,143.08,New York,Excel,Management Fee,Other
9472,2024-08-13,3161,458.38,214.52,Seattle,BigQuery,Placement Fee,Other
9473,2024-04-04,1579,448.62,274.65,Seattle,Google Sheets,In-Home Service,Other
9474,2023-03-02,2530,404.75,199.65,Los Angeles,RDS,Other,Homeowner
9475,2024-01-04,2389,263.84,173.12,New York,Google Sheets,Placement Fee,Resident
9476,2023-05-01,1690,188.66,149.7,Seattle,RDS,Placement Fee,Homeowner
9477,2024-12-19,1636,278.16,135.9,Dallas,BigQuery,Other,Homeowner
9478,2024-06-29,4468,275.93,146.61,Bay Area,BigQuery,Management Fee,Other
9479,2024-08-04,2848,324.62,124.02,Seattle,Google Sheets,Management Fee,Homeowner
9480,2023-01-17,3045,133.74,66.35,Bay Area,Excel,Other,Other
9481,2024-05-10,1822,345.03,228.9,Seattle,BigQuery,Management Fee,Other
9482,2024-05-11,2873,255.47,104.41,Seattle,RDS,Management Fee,Homeowner
9483,2024-05-19,1874,329.09,128.68,Dallas,RDS,Placement Fee,Resident
9484,2024-06-15,4995,157.82,77.05,Bay Area,Excel,In-Home Service,Resident
9485,2023-11-11,4941,245.48,174.13,New York,Google Sheets,In-Home Service,Other
9486,2023-03-10,4816,144.59,,Miami,BigQuery,Management Fee,Homeowner
9487,2024-12-27,1939,443.89,345.7,Dallas,Google Sheets,Management Fee,Resident
9488,2023-06-10,2682,269.58,202.8,Bay Area,BigQuery,Other,Homeowner
9489,2024-09-05,1941,151.24,56.8,Bay Area,Google Sheets,Management Fee,Homeowner
9490,2024-12-18,4182,68.54,22.02,Bay Area,Excel,Other,Homeowner
9491,2023-05-25,2898,354.08,176.88,Miami,RDS,In-Home Service,Other
9492,2024-07-22,3405,146.59,82.24,Dallas,Google Sheets,Placement Fee,Other
9493,2024-08-17,4309,495.31,276.28,Miami,Google Sheets,Other,Other
9494,2024-01-20,3050,290.17,106.51,Seattle,BigQuery,Placement Fee,Resident
9495,2023-09-26,2746,180.04,65.25,Los Angeles,Google Sheets,In-Home Service,Homeowner
9496,2024-03-29,3451,345.95,111.89,Miami,Google Sheets,Placement Fee,Other
9497,2024-11-29,1024,173.85,126.12,Seattle,Excel,In-Home Service,Homeowner
9498,2024-06-01,2866,419.12,324.35,Miami,Google Sheets,Placement Fee,Homeowner
9499,2023-12-16,3556,188.71,67.53,Bay Area,Excel,Placement Fee,Other
9500,2023-04-20,3743,494.71,201.13,Los Angeles,Excel,Management Fee,Resident
9501,2024-04-27,4536,322.32,111.18,Los Angeles,Excel,In-Home Service,Other
9502,2024-02-11,1060,,317.66,New York,BigQuery,Other,Homeowner
9503,2024-10-11,4579,82.77,64.51,Seattle,Excel,In-Home Service,Homeowner
9504,2023-02-20,1122,206.73,89.08,New York,BigQuery,Management Fee,Resident
9505,2024-02-07,2520,381.87,172.53,Miami,RDS,Other,Other
9506,2024-07-16,3102,344.78,165.95,Miami,Excel,Management Fee,Homeowner
9507,2024-04-20,2186,137.41,75.74,Miami,Google Sheets,In-Home Service,Homeowner
9508,2023-03-28,4021,210.29,134.84,Seattle,Excel,In-Home Service,Homeowner
9509,2023-03-09,2722,168.55,,Miami,RDS,Management Fee,Homeowner
9510,2024-08-18,2062,,252.83,Los Angeles,Excel,Other,Other
9511,2023-02-11,4768,205.06,71.76,Los Angeles,BigQuery,In-Home Service,Other
9512,2023-02-26,2106,189.07,132.22,Dallas,RDS,Management Fee,Other
9513,2023-07-15,2730,143.32,66.97,Miami,RDS,In-Home Service,Other
9514,2024-11-08,1545,234.06,114.4,Miami,BigQuery,Management Fee,Other
9515,2023-03-03,3160,137.98,90.3,New York,BigQuery,In-Home Service,Resident
9516,2023-09-20,3472,483.16,369.47,Los Angeles,Google Sheets,In-Home Service,Other
9517,2023-04-22,3965,119.53,78.66,Los Angeles,RDS,Placement Fee,Homeowner
9518,2024-12-11,3277,,317.13,Bay Area,Excel,Other,Other
9519,2023-06-27,4354,242.81,163.99,Bay Area,BigQuery,In-Home Service,Resident
9520,2023-01-26,3964,220.04,101.33,Dallas,Google Sheets,Other,Homeowner
9521,2024-02-14,2310,154.09,104.54,Los Angeles,BigQuery,Management Fee,Resident
9522,2024-06-14,1154,336.09,232.66,Dallas,BigQuery,Placement Fee,Homeowner
9523,2023-11-13,3212,358.49,203.16,Miami,Google Sheets,Management Fee,Homeowner
9524,2024-06-15,4009,260.41,148.01,Miami,RDS,Other,Other
9525,2023-04-16,4253,75.07,51.04,Los Angeles,Excel,Management Fee,Resident
9526,2024-04-08,2262,463.33,328.28,Seattle,BigQuery,Management Fee,Resident
9527,2023-09-03,3696,491.15,230.15,Dallas,RDS,Management Fee,Homeowner
9528,2023-03-22,2362,243.97,170.97,Seattle,Google Sheets,Other,Other
9529,2024-10-23,1937,326.15,230.62,Miami,Google Sheets,In-Home Service,Homeowner
9530,2024-01-31,1511,252.63,105.36,New York,Google Sheets,Management Fee,Resident
9531,2024-06-05,1931,194.85,128.3,Dallas,RDS,Other,Homeowner
9532,2023-09-21,3313,84.79,33.35,Miami,Excel,Placement Fee,Other
9533,2024-10-22,1186,255.23,88.44,Bay Area,RDS,Placement Fee,Resident
9534,2023-10-01,4111,418.27,245.64,Los Angeles,RDS,Other,Homeowner
9535,2024-12-06,2845,57.66,43.49,Bay Area,Google Sheets,Management Fee,Other
9536,2023-06-21,4564,311.95,99.12,Dallas,BigQuery,In-Home Service,Resident
9537,2023-09-22,2702,446.35,318.36,Bay Area,BigQuery,Placement Fee,Other
9538,2023-01-26,1390,147.9,,New York,Google Sheets,In-Home Service,Homeowner
9539,2024-04-13,2283,132.47,96.76,Dallas,BigQuery,Other,Resident
9540,2024-04-20,1654,397.52,286.91,Seattle,Google Sheets,Placement Fee,Other
9541,2023-12-22,2739,164.79,121.56,Los Angeles,RDS,Management Fee,Resident
9542,2023-01-26,1175,136.39,93.35,Seattle,Google Sheets,Placement Fee,Homeowner
9543,2023-02-03,3821,220.1,158.8,New York,Excel,Management Fee,Homeowner
9544,2023-09-21,1763,226.63,87.94,Miami,Excel,In-Home Service,Other
9545,2023-05-18,4400,443.35,200.36,Los Angeles,Excel,Placement Fee,Resident
9546,2024-11-25,1930,328.3,138.29,Bay Area,RDS,Other,Homeowner
9547,2024-07-19,2223,232.68,156.18,Dallas,BigQuery,Placement Fee,Other
9548,2024-04-06,1710,290.47,109.46,Los Angeles,RDS,Management Fee,Other
9549,2023-06-17,4267,479.28,187.45,Miami,BigQuery,In-Home Service,Other
9550,2024-09-22,3873,100.95,74.65,Seattle,RDS,Other,Resident
9551,2024-10-16,3636,143.47,93.68,Miami,RDS,Management Fee,Homeowner
9552,2023-03-22,3578,483.14,356.41,Bay Area,Excel,Management Fee,Homeowner
9553,2024-02-11,2085,,177.74,Dallas,RDS,Other,Resident
9554,2024-07-27,2350,129.72,64.79,Dallas,Excel,Other,Homeowner
9555,2023-02-15,2929,115.3,50.91,Bay Area,RDS,In-Home Service,Other
9556,2024-08-21,1280,,73.01,Dallas,Google Sheets,Management Fee,Other
9557,2024-09-02,2963,72.37,32.01,Los Angeles,Excel,Management Fee,Resident
9558,2023-02-22,2785,344.71,168.84,Los Angeles,Google Sheets,In-Home Service,Other
9559,2024-12-04,3274,84.87,29.37,Bay Area,RDS,Placement Fee,Homeowner
9560,2024-04-20,3686,76.11,44.39,Bay Area,RDS,Other,Homeowner
9561,2024-08-14,2081,268.33,131.91,Miami,Google Sheets,In-Home Service,Resident
9562,2023-01-16,3968,481.0,155.47,Dallas,BigQuery,Other,Other
9563,2023-12-26,1476,242.06,157.82,New York,BigQuery,In-Home Service,Homeowner
9564,2024-05-01,4447,210.42,139.85,Seattle,BigQuery,In-Home Service,Homeowner
9565,2024-12-06,1715,499.08,357.96,Bay Area,RDS,Management Fee,Homeowner
9566,2024-05-16,1242,289.39,157.07,Miami,BigQuery,Other,Other
9567,2023-05-21,3414,218.86,171.66,Bay Area,BigQuery,In-Home Service,Homeowner
9568,2024-09-11,1935,223.64,169.3,Bay Area,RDS,Management Fee,Other
9569,2024-03-22,4915,137.73,79.29,Los Angeles,RDS,In-Home Service,Homeowner
9570,2023-10-17,2523,280.5,146.55,New York,BigQuery,Other,Other
9571,2023-07-28,1837,,74.62,Dallas,BigQuery,In-Home Service,Homeowner
9572,2024-04-19,4323,171.86,112.65,New York,Google Sheets,Management Fee,Other
9573,2024-02-17,3953,122.24,71.2,Bay Area,RDS,Management Fee,Resident
9574,2024-11-07,2345,190.06,146.11,Dallas,RDS,Placement Fee,Resident
9575,2024-03-02,3423,,166.54,Miami,Google Sheets,Other,Resident
9576,2024-01-06,3028,,60.73,Bay Area,Excel,Placement Fee,Homeowner
9577,2024-10-25,2432,119.18,86.63,New York,Excel,Management Fee,Other
9578,2023-10-17,3758,476.45,370.11,Seattle,RDS,Placement Fee,Homeowner
9579,2024-03-07,4559,294.28,136.5,New York,RDS,Other,Other
9580,2023-09-25,3390,78.55,29.43,Los Angeles,BigQuery,Management Fee,Other
9581,2023-05-31,1239,361.89,252.76,Seattle,Excel,Placement Fee,Homeowner
